OTU ID	description	109-FP-ILE	109	681	408-ILE	408	411-ILE	411	561-ILE	561	569-ILE	569	570-ILE	570	675-FP-ILE	675	681-FP-ILE	690-FP-ILE	690	704-ILE	704	708-ILE	708	729-ILE	729	732-ILE	732	747-ILE	741-ILE	741	747	749-ILE	749	750-ILE	750	781-FP-ILE	781	782-FP-ILE	782	786-FP-ILE	786	814-COL	814-ILE	825-COL	825-ILE	828-COL	828-ILE	850-COL	850-ILE	865-FP-COL	865-FP-ILE	868-FP-COL	868-FP-ILE	968-COL	968-ILE	970-COL	970-ILE	taxonomy
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	9215.286550940036	2462.863191301004	2363.2821647638298	6921.400883806557	524.6265777614809	1739.1584155976377	660.7358662486582	10083.442124107762	2192.4202722628315	5249.031484455067	638.7391192979902	9711.563462952849	3114.8536366275757	1012.5366851136208	1625.673532717327	2665.4862008924674	7875.832869578411	2005.1242190579603	375.9713775658407	5616.932404604462	974.3603184673306	784.1515525708263	5777.886255606204	3808.2338509561937	4107.052985818634	1487.5170174178843	2930.7095289054064	6260.754959007546	2487.7611057922195	5275.911673069443	2776.478594807656	2388.4387578218702	1083.224379819002	2108.552845161803	3275.331961599446	4002.304709192646	3085.019321876612	2097.613552121689	7101.500391041749	3017.097264476772	3870.7136527168855	8400.905241999997	2720.3496057683824	5773.022954570063	1927.0883976066984	6286.289837054009	3240.172110339765	7217.755908954383	4484.587795844536	8829.45713492386	5675.412360168034	4772.860708557102	1510.3110890885896	7668.02348564639	862.2078968638594	383.5112053300938	
P42-PWY	incomplete reductive TCA cycle	5327.706127211157	2805.968590404841	3779.772225410517	6251.72107200066	3364.3903793294344	5578.09997444783	3229.670447273483	12337.330656616326	5850.543188858067	9519.751882396728	3041.630529517469	9405.57605729351	6503.4210802137	702.3132277033292	7603.841531334777	3380.081004580657	8026.511466192098	4464.413696293069	299.1902501821439	7792.732876643559	4851.030109214891	4107.669223176867	3217.461667304158	8087.945496630477	5313.645309446389	4584.301035981966	4459.403084600134	3804.366310023192	7084.38793900964	4829.845679417304	1649.5108475212814	5689.978755254783	223.5446284076928	4451.6643470287	8199.772199696286	5894.319214143398	2713.3665612310274	1424.5003415139176	3185.262565930547	4249.374847753402	7609.198726214771	8690.304559864668	4208.469523985649	2889.8722345121	4937.384389308428	4201.364063923852	5226.484575662038	4273.081028548179	5513.352072862032	3394.205551761262	5893.063237542755	3013.6257876277514	6610.015006236328	11194.675567146736	4016.629552209807	687.6322299582299	
P441-PWY	superpathway of N-acetylneuraminate degradation	19082.656559139505	210.59192445376	2571.692828538722	15605.016197473333	920.8715388588896	37776.458301441366	3905.7818047379137	15479.155592213545	2838.859921253109	25428.551347056225	847.1447493900089	11078.275598012848	5350.410016510004	993.0725120351468	1974.7561122112525	7433.603991661111	2346.0004672944865	2109.0126739517336	1267.9667877218037	1741.2519206611744	21745.929852479298	359.2406820052147	25117.69126811645	9141.956821524387	13750.126889658375	2039.4082272806816	2563.6100965164765	8000.959335759997	1127.5492812156708	2944.353213536594	8930.426370073183	1731.20069891028	436.159456455512	3041.4970404803166	48456.00529800184	2617.1568529269266	6437.4879900114765	538.1966513231398	9184.330196869756	5793.433296072817	3014.053802345775	9271.385503775182	1558.1519129289693	12645.617539798584	1963.0722229603405	24612.754674642016	3631.039702735258	20745.12900734011	2818.200475199125	9202.215693427295	11341.099534858731	11745.744720683895	1420.7456032707846	9777.405039684383	1203.6717123054414	165.89157489555438	
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	9763.04039922028	82.79956107709268	896.0457512867665	10609.677700706712	295.77456525961986	18769.30342476749	1666.5302290220088	8426.468964592	1047.4655547578748	16972.15202371088	293.1282949798977	4695.635285053232	542.2499964132215	355.5634796554954	655.4610950187017	2783.9292690641964	743.2564659984447	735.6272538258186	347.27466565667083	549.9133595933754	11731.256082482969	108.66389313348104	15034.109274115675	3765.6058301453513	8139.644942842303	725.4042341761254	898.7464055144175	1406.972031593844	359.1071750846911	785.0217341550161	3632.697137569692	594.4797359751046	131.29478631625236	342.17629003419484	28148.703838321693	828.4979401241959	2141.2900752374107	676.9010083003732	3456.726616271582	340.794549520656	941.8355767271876	3702.1917539056526	527.5596019293042	6105.208755119665	691.9292837831549	12546.027569458738	983.9107092083076	11747.227016496874	728.8863039765885	2004.094594873082	4183.558464463264	6618.657877744249	418.3244607598785	1204.4801131460652	337.7085869226967	2337.137761081059	
P562-PWY	myo-inositol degradation I	43.36808102307039	45.98223079268969	53.408223676126426	156.2266877376418	95.6456059874262	10.2089552238806	96.60778985994608	116.0	337.83848231372144	111.37430167597763	26.73367461605693	567.001426386867	495.21894631975306	70.69907140725358	114.9311983440315	7.806122448979591	3.315789473684211	12.041093274604409	0.0	312.6722019994403	429.9989670932053	224.0109589625407	6.206896551724137	62.02573782430246	0.0	0.0	52.96296296296296	14.499999999999998	67.16969071327726	105.22717363683324	3.5000000000000004	21.630572504400444	10.068303114692949	387.5847051889885	265.915877387275	59.55708245243129	8.674698795180722	232.3983303628749	245.10347181555295	32.242693922419335	154.06773819208132	4.717391304347827	194.0419168902696	203.72492836676216	135.32616877453805	90.47513812154696	344.5420244487153	656.1773294190631	45.035990040612326	34.86006856730422	134.73492940501473	27.92549385016773	57.14840975667152	450.8283932324708	371.233751461856	11.35861044640647	
P621-PWY	nylon-6 oligomer degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	979.2543132422136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.7914223920998	0.0	0.0	
PANTO-PWY	phosphopantothenate biosynthesis I	4884.472660708694	1919.458525372702	2320.8787345212854	4964.035656349169	2207.1272135043096	3889.769119757896	2040.038075978572	5090.910282087768	3633.552195611843	7235.951024375531	1944.9350200518209	6122.1593077825855	4722.830472645218	561.7466654499759	4950.02348612344	1807.829366447944	3039.046007753009	2638.186217319171	109.22213649873711	5006.63538168039	2817.1524500908085	2198.87061946577	2329.9249703105675	5774.376728440167	2464.400166507613	2713.9901026169027	2248.149833957215	2896.6876372936617	4671.260622842672	3229.104050413997	1315.400116642702	3730.757291912425	143.8504797163591	3469.019854142616	5251.026427152302	3228.408154586381	1673.8296627974923	3446.768000829601	2098.0514034174603	3529.5078193004465	5382.234502920397	3189.1536221612027	2859.7257539261504	1762.58086035157	2696.22826247208	3154.5120424031493	4555.720495688946	3191.326746026195	3827.714206748246	2983.9259806872315	6455.266810325984	2215.179498613394	4268.297558674595	9197.414956837056	2530.9685226121137	369.0455993596704	
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	6670.645527068289	2526.2606885519267	3000.7331097453643	6684.856034932517	2556.921601368873	1300.4850118929598	2733.9635071409743	7187.694954069491	4401.451174213411	9040.277210367414	2272.084338943653	7440.862668085901	5808.919391699791	757.7110762506743	6208.048428475012	2785.8823005777385	4329.488337704296	3555.711746061004	163.54544413245975	6685.356031962506	3627.879118588572	2844.1823051765555	3561.981545735243	7614.974401563499	3621.974311136917	3355.9666185926026	3072.349184628514	4052.9003933357135	5653.851287252392	3846.932615152016	1913.0042634895476	4552.081068181677	199.57234255115475	3900.6538409363834	8206.769610380747	4592.868488906218	2497.3615598348047	2865.147790767812	3038.375913191599	4567.8079004416	6324.503781095072	4618.607678901233	3531.027787570803	2549.850007900451	3516.079996134436	4715.230166877152	5009.378539652827	4314.083212247274	5068.434090326167	4275.877242350992	7838.425764193119	3108.5813133697025	5111.875168535517	10852.230471689438	2891.872381180179	565.0568152889041	
PENTOSE-P-PWY	pentose phosphate pathway	22980.79007103622	3310.626519883729	3941.571950051904	10590.179552607586	1434.4331698348904	7402.059547818392	3595.396448327404	13044.857651073156	3340.4007054073422	14550.563125772327	1476.691390750909	10969.8903875695	2965.2152492184346	2180.4334793948024	4957.719368446943	3576.7279790333814	7836.721691413043	3291.407961787335	15428.626026971566	7778.255547442125	6320.366748669072	4009.054607014666	7631.861503950479	10643.974831632358	6271.988074599305	2847.677279686379	1906.6034046626496	5548.8953709382695	4114.857463017154	4661.972002607445	8155.119453489756	3672.688856141653	575.985888583199	3120.182965875333	15776.05951314782	7640.263409714353	7140.012862168126	2512.991234105688	12177.40821355147	3081.214676979397	4820.217643202138	11762.710710184816	3344.331273112084	10028.016595382387	3533.0001094461604	9485.325846783842	5464.7897966422615	14455.017575952144	6735.007745370727	16599.28287032997	8978.628617127635	10383.40448602834	3105.48011070752	7413.390301369333	2112.8705677023586	962.6929063486776	
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	28812.417344885413	5986.776773025968	7106.195098259527	17556.46436946475	3399.8481822326435	51050.0344916105	7008.850757700207	23622.42782369217	7113.852596500831	29964.685873231745	3115.2668686890515	15231.43331965716	9452.080870470629	15576.08579044616	10809.673615931466	22484.686650083117	21569.97813353777	7960.972491128881	29481.9504040597	15247.810929868596	28517.78111635603	7434.924072869705	30475.92186571966	18205.16319774596	16671.47995662542	6044.061322149759	8309.662795371558	17273.195640163514	8678.959236680055	7598.636775043847	18940.91216233933	7623.389427985968	15012.20743904485	6330.432992447367	56030.642649293935	20945.21444575432	34888.798683111294	2751.3223484930104	26223.80213462411	9755.289790474231	8833.108164425204	24667.09620826604	6034.189004715818	20148.85025514703	6948.493368503102	33129.2662659167	8941.058699298284	26080.78706958057	11549.665734527747	27389.915877883155	13812.885368730374	16836.198876174138	7198.5518590402735	18449.00014665008	4222.165737746734	10953.571552417705	
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	28763.619037240875	5741.437409540407	7472.692443001828	17864.78085997178	3113.3939484796456	51271.97771119191	7205.800541863892	23895.27302816143	6529.477582754596	30913.48124004237	2788.145828649944	16058.18709782586	9295.060308561217	16610.561587689193	9798.229122335748	22477.62729998189	20143.50926034644	7518.277111845005	29845.498139211617	14591.504317771933	28548.29259510954	7557.700935788049	30760.291966255303	18714.99244606724	16437.02609727777	5438.667564005885	7513.615733119155	16005.919463423914	7873.255850031618	7369.802663547828	18883.36469240103	6936.687284481846	15996.190579560449	6245.035344412009	57114.085312806215	21710.280278359245	34747.05691100145	3540.752079310173	26879.67695912941	10015.346909143307	8098.3485983351875	24959.05410858153	5888.157553684543	20421.88005136831	6663.521985811315	33400.73417822168	9003.437126753452	27321.34845806613	11560.659540753448	28779.521709770783	14311.772576945186	17018.9472404063	6727.395104363543	19356.18669555286	3884.300112776824	11740.87386929807	
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	373.1381090086984	109.89973271290084	150.2992398554236	196.72557557854995	99.29452672206554	16.59587029683467	156.49477906589314	64.64891053968024	449.902547683708	337.6224313724386	95.79970454209584	225.51665712187628	545.5399253083289	190.1139196136995	519.4410783738948	72.2479178692507	28.398375779535776	261.6847995101263	0.0	142.91454697023994	207.79103808227083	295.1694048218697	26.10709447522208	793.1978291421896	125.96850040086576	164.38376798812652	79.68377578134847	80.09692136171067	207.03082745399425	179.91233320570515	21.02388554008735	374.5708693418952	24.60818848776833	406.3477515925956	70.63167325427574	60.3388689943909	80.9810403095172	503.5461329559482	384.7477560479209	438.83786595721295	1109.0254097789957	23.86764030003029	472.5940909865131	128.8141046720479	122.88222498911888	38.91758394241518	935.694627533372	215.06806480493583	181.0636854096709	4.752157150173989	698.3794402773066	55.38443616549483	180.1943289714677	1102.3303155648828	259.7817001854939	6.007932848978766	
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	588.8448953790271	163.24500861969824	194.03210174797528	489.3983660693116	109.14364525190608	16.951581286726547	215.40536280508056	1463.8192761887026	765.3061766616927	1806.5264354509984	116.5118834264052	2181.881364443368	620.6912228791048	254.84236666624207	825.3845937282127	72.60162851726368	175.79921928649694	547.102089062048	0.0	977.799085867228	357.7461081095881	499.55477961122926	190.22820513730184	870.345629907554	754.0110446034239	389.8151143066609	78.31638893475431	878.0513490305652	357.28760036583606	708.279261060931	96.85948329391812	549.5212847258587	83.32399613009021	644.1863192349297	83.60454608252286	309.6223261431658	83.35823085300008	1374.5160726749352	488.2196441243668	661.6406236159706	1171.1340979677757	568.0713448976422	471.46616634452425	348.867093242035	232.530416089046	81.87506214502476	1672.1384434326098	554.6056967858176	814.3257087910001	669.6686176116729	753.3501221105676	116.6915169479458	241.79869947037855	1395.6328701341322	316.8534465224285	40.59941348825463	
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	25360.704414829157	4829.0817219900255	3852.9658481115152	15579.39235623775	2760.6672544949483	46017.40512012291	4939.668960604313	18979.960261657616	4982.647863297308	25658.389537388503	2484.304920319157	10020.199279045344	6017.799899454246	806.7121915078653	7510.400775988565	20111.07167209615	16557.480383747083	5214.045257583687	26744.081083177425	11680.491212449211	25085.20603996513	5526.065825267754	26506.869822533863	12437.857359580114	14103.390353122228	3924.631372650204	4476.913531237321	10589.14080387629	6356.477808532116	3903.673072400049	16919.247381774712	5135.221398872189	9522.426581489164	4173.906990076624	49671.10254076593	16583.81101974034	31074.656524843573	3094.968710585943	22511.5860146016	4559.947540492756	6857.357127034867	20886.93022633494	4180.231523044425	18023.708109707903	4615.008202194121	29779.553857671744	4930.566959419988	23155.18829320269	8769.95430319454	23568.354484743588	9057.282146819183	14989.062850231116	5619.895822467121	10803.237730293711	3168.66807292036	4588.513191625837	
PPGPPMET-PWY	ppGpp biosynthesis	0.0	14.986106760203056	12.491248937036666	12.49596078088765	7.490211663490807	0.0	24.96187016575085	0.0	19.96987771876369	0.0	0.0	0.0	160.8780218702416	39.62676912454928	62.322303076405866	59.92068381605627	0.0	19.97352577215753	129.79270865675065	32.46957780556717	0.0	0.0	0.0	29.97830399001337	0.0	32.40119562699026	0.0	0.0	34.93171887817134	340.79982026528285	0.0	27.44867859255792	0.0	4.998092857765553	0.0	7.498876863519282	0.0	2862.189562255458	33.98203659190568	57.25568296733951	37.41352421392514	43.88234048142624	19.971006803473585	2.4998791083322343	27.453126554661782	0.0	82.14076591927132	4.999547951824825	0.0	0.0	0.0	4.999456003723339	114.03934963094105	1897.5086833516948	216.54074985217125	10.331929366862497	
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.95588667777669	10.656541662414956	65.5266505340486	0.0	0.0	138.43584038926323	13.324983843737634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1996745470355816	0.0	0.0	4125.871261507646	64.94212405256155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7999931538940438	0.0	0.0	0.0	2044.803102352495	0.0	34.03362765155594	
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	654.590154649887	777.5540461834302	1969.6264560042637	496.104536296945	858.6382107416576	194.8366507388144	1557.9303231882716	726.0003080961217	1930.1109586357904	2793.113269600754	1112.3784507057155	1023.6888850609018	2858.173465299516	509.1042702842007	3436.671935804744	5566.360974020334	251.94483585844856	2127.886217117988	853.9394148489372	4099.028633614893	1118.0647472829955	2893.39356268868	253.0516445294728	9096.10855894052	349.6934925572802	2080.497121591332	1431.2301459358052	0.0	3636.125783183401	2270.726954231227	604.462034563394	2778.6501649473407	280.65226296797897	1191.73807209409	455.6593869486824	3526.8441903874937	586.0341927680608	2296.271957846803	928.445406181654	2097.433260482467	4982.339672223744	845.1746144267822	3539.8949808339785	1071.2430426554083	1854.432256542272	258.7500750793723	2074.5492458180024	846.3171974811526	2595.1861027674827	92.85721408649842	4370.504473571495	67.72050880694792	1427.6908486245036	6743.8883143196845	921.8038722307303	401.8267209459319	
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	2027.2627116592448	1180.183922625654	1270.7836518279762	2853.092940376865	1882.2360107743116	2764.3121567563903	1124.6293795444913	886.5956620265458	2838.1011736651267	2010.456072078021	1669.7665273910438	2744.3890161973163	3156.616026498888	231.18292331135893	3690.99789560602	1076.257586972613	108.03673737930544	1827.8570947294472	52.0	3514.288760033478	1837.3194024266688	1423.0706698487595	1333.6039635438449	3273.1233673250126	1156.2125954856126	2205.946786913569	1782.7797777633375	1147.6550852811115	3823.845764565184	2018.7920458654264	622.4042558993808	2817.853995953254	19.103773584905657	2380.896205541938	3521.7396365584527	1811.4685172681789	790.6757274119449	2087.9284547594275	643.7811187701966	2007.121118144896	4499.707515854011	310.58066494850584	2152.6382485624977	919.6805417741616	2065.524574896672	1833.0827462143025	2523.90815555502	1606.163348481461	2411.3848400853526	388.2636872677433	2408.7079576827814	1091.6061538461538	3648.88126409445	4982.673742245685	2023.6805752595264	7.417780579549651	
PWY-1361	benzoyl-CoA degradation I (aerobic)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.918795702171687	0.0	0.0	
PWY-1501	mandelate degradation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.3929230008285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.10318159998872	0.0	0.0	
PWY-1541	superpathway of taurine degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.245451114791671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.92403700500589	0.0	0.0	
PWY-1622	formaldehyde assimilation I (serine pathway)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.648656736459248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.285971240153108	0.0	0.0	0.0	0.0	274.63544512323216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.2509975029941	0.0	0.0	
PWY-181	photorespiration	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.293376963881133	0.0	7.894036235283649	0.0	23.522017654790904	0.0	23.621453043556187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.57635960806334	0.0	15.980089229107644	0.0	0.0	2199.146460359025	15.792368486204206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2520.761410155458	0.0	135.18269295645206	
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	645.493493568422	506.20594419034114	1170.8860731444863	876.2942096218102	667.5805897699529	216.69348101672207	1303.2124476795943	5015.774201935137	2155.7642299239096	1862.8262239388785	270.7911558786509	6067.462761532089	2907.8003049196773	592.9428832050864	1508.7203461549666	349.94169044831887	9352.886378214977	2606.5728171773458	10.99414635162344	1683.1427736659216	3252.7305990899576	1867.974502133816	2286.1827381624566	5212.730365035486	4441.348850931715	2251.277239605175	3742.539206882992	10014.127382017254	626.9472332126179	3884.309443008759	569.7638823395948	1203.9796988132664	64.62074626801395	2827.867328617743	2202.547610661169	455.2065317384253	176.9476026145717	380.8558815005472	1997.1460937580632	5382.047688941252	3372.773461765128	4936.308608834612	1748.743522041357	2826.011861814073	780.4376513308866	609.8256563926145	3626.6993567360337	4216.489371117308	1783.8382388922316	2831.5032671492067	2998.9660181272425	637.4653356070189	1156.8913321387	3335.163929662297	1443.4801095885048	652.9259186669948	
PWY-2941	L-lysine biosynthesis II	23601.257623592293	4810.578574678305	3491.37644399488	12795.757488637248	1006.5720689644191	45614.57242364247	5238.014546071858	19168.43227454989	3114.336543347866	21089.114677748425	1403.0301896932956	8375.684124706706	903.8695624310146	385.0860749133242	7920.436482211836	16354.375395304867	17428.80511853088	6053.559815511953	21194.73697546016	11674.07263406916	25451.066685778685	5819.469373492313	26035.567474127365	13191.188354237278	12957.370947762482	3851.845938974207	6194.992924951764	10381.633904812335	4887.098725180914	4208.591532763054	15618.758480456803	4981.047186234756	9680.196336078225	450.25653181349134	49405.61049689546	17128.33050217269	30958.088185196124	198.51924875994223	21588.520766554648	3168.45257785035	4600.53585495235	13418.747700490552	3946.857829549208	15500.237315039856	4682.9325935366605	28437.74061359459	2317.281227140425	15382.293579206644	3188.0452299314466	6884.739865086638	7652.037063411914	12924.581337840087	2136.530589840633	3230.9139229219186	687.3418346014352	4172.979467877393	
PWY-2942	L-lysine biosynthesis III	24998.80340061984	5676.767197023262	7294.817740425666	14754.823949701844	3703.535825388082	46604.11371148455	7277.765201547999	21853.9961146474	7585.885425347731	24595.09494213774	3284.248253942547	15477.196435076665	10065.155677291164	16333.409408209318	11044.215018212137	17223.9449942043	18705.958733802552	7857.667538280328	21798.52564957828	14633.083823453684	26462.412706187413	7471.815033821905	27639.033055808555	18941.119812044544	14143.60554338453	6161.735989668031	8034.883244165822	13753.190936702458	8989.82340838935	8009.250124051259	16022.622085063444	7832.611154309726	14793.50095715508	7085.912889715617	51856.56997109883	20165.92044075415	31417.92377237939	3290.433615260739	23330.706337379776	10212.485621812895	9020.063891750868	16020.871866674992	5846.329986387979	16301.929858858652	7024.272413680418	29360.462280707387	9522.208768528952	18357.217714120998	8045.616308356213	12478.326532680074	13909.87107904783	13891.28351960789	7954.993761891931	20539.968601467863	4593.693170191947	11175.682009360962	
PWY-3001	superpathway of L-isoleucine biosynthesis I	7800.411214606891	3231.815996385673	6624.599402827764	9051.816853218848	3266.805173610944	11348.289584542206	5726.776503712132	15027.60079595842	7012.565702805446	15383.934866491036	2978.894603936016	14341.82906238055	9527.640807105145	2363.544055384359	8778.06431578245	5105.855863465435	13096.991450023634	6417.735049398372	501.1390752656254	10656.66510958974	10987.304057595991	5932.00778091846	9296.027032140091	15228.001459306975	8971.037889389478	5362.725390496064	6552.322496253663	12896.990297565866	7418.156829124193	7870.871013848068	3027.1058662892337	6667.827866012429	2930.927130239555	6660.27777962192	20888.02017387073	13764.464833200613	4907.346793535146	3334.265161074776	8837.768444436284	8976.762063763148	8517.843748058323	12393.343504339116	4638.50213762575	5651.517941944038	5850.667565351871	8037.885217666049	8881.71363123723	12014.849544496774	8498.646317197166	13582.503086841109	11299.921967817369	4694.291247838362	6977.697472283699	19898.4574647692	4458.049689313914	1910.444018894412	
PWY-3661	glycine betaine degradation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.341924844431208	0.0	22.0231127206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.81983565107475	1.496204757191504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.96544746485495	0.0	6.173819042318502	
PWY-3781	aerobic respiration I (cytochrome c)	4142.022334560415	65.47108739087008	81.21764824632265	5370.60444395132	93.31733682612412	4331.288108570579	337.719136527871	2606.3884258794337	492.43347171836456	5646.133380270871	118.72509984772756	6925.942854426557	1116.5764307122683	185.7333659319077	288.7623403275999	375.9038355587433	488.1517593959843	247.08301666285288	0.0	85.68408047823829	2728.162743450228	79.33907454513762	2426.099448085341	769.8140967184688	2674.0273699075133	191.5439487355409	245.23262366416293	2006.6237888439296	59.86229657108451	583.6034711462763	776.186973946055	115.29714610102972	169.379623419751	432.0270483079976	6100.896358104543	124.74801693973028	498.4800084096375	7320.449552860132	902.8755339542728	879.8229705806774	416.6786496635736	1081.5206663581876	205.117103905367	1866.995876801731	164.1025544765592	3097.978957108857	304.7071293576441	3233.1492536317355	295.7060218426891	1273.2058180703327	2208.6084517530294	2288.688368159328	139.2264326059821	6890.059010591333	261.1771358050123	980.137932734166	
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0.0	4.417042752191542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.094505555227567	0.0	2.7818697068587523	0.0	0.0	0.0	0.0	0.0	0.0	4.454303602504352	0.0	0.0	1.6866656368666526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.622374863723241	0.0	0.0	
PWY-4722	creatinine degradation II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.120481927710845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
PWY-4984	urea cycle	2925.172745367136	1198.1760177902847	370.4489734113872	1582.4771243314278	285.9420849353223	6.247237625042668	157.81030131263188	2102.111142955148	490.4877155301247	1688.7699542588216	208.69616281694908	1457.333859703478	841.9671663953488	1392.9878192424796	304.5413098666557	95.78416870373124	1650.190503288874	406.8351716147943	741.375449294882	951.9650434924084	73.26083929763911	419.20978383065	830.9231562369433	276.99471759574914	33.4125332244496	594.6529105691892	282.0452185654541	26.95278918473777	671.0486952365443	833.4376306635385	1655.3276718567795	517.6030102425608	1053.6046275557865	500.5143525065342	66.08802349864136	480.7203622137571	204.02987831501616	2055.330286250464	4056.532483434828	465.7466565007728	698.885769183991	664.3848091434248	1124.947932591036	3808.570418183128	638.5960572723639	2533.1838732981128	585.8208006687352	4900.325047293585	482.39523168238304	141.3781923084566	2709.9983104204043	3462.737752576778	484.8767453566194	1959.162479195841	725.8370085702766	1112.5290093308984	
PWY-5005	biotin biosynthesis II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.72578516880535	0.0	0.0	0.0	2.3884943167991923	0.0	0.0	9.004456566046962	0.0	0.0	0.0	0.0	0.0	0.0	7.187717034918819	0.0	0.0	0.0	0.0	0.0	0.0	2.395875538844715	0.0	22.34901269599747	0.0	0.0	4.791060522133293	8.364280153343042	77.99425832879389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.793485382927783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.374909179647853	0.0	0.0	
